"Path","Filename","Category","ProposedDestination","Confidence","Reason"
"docs\audits\discovery\cycle_as_downstream_dependency_reduction_recon.md","cycle_as_downstream_dependency_reduction_recon.md","A","docs\audits\discovery\cycle_as_downstream_dependency_reduction_recon.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_au_golden_replay_ownership_compression_recon.md","cycle_au_golden_replay_ownership_compression_recon.md","A","docs\audits\discovery\cycle_au_golden_replay_ownership_compression_recon.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_h_runtime_lineage_instrumentation_recon_2026-05-23.md","cycle_h_runtime_lineage_instrumentation_recon_2026-05-23.md","A","docs\audits\discovery\cycle_h_runtime_lineage_instrumentation_recon_2026-05-23.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_i_fallback_authorship_recon_2026-05-25.md","cycle_i_fallback_authorship_recon_2026-05-25.md","A","docs\audits\discovery\cycle_i_fallback_authorship_recon_2026-05-25.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_j_gate_cluster_extraction_recon_2026-05-26.md","cycle_j_gate_cluster_extraction_recon_2026-05-26.md","A","docs\audits\discovery\cycle_j_gate_cluster_extraction_recon_2026-05-26.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_l_block_l2_visibility_fallback_recon_2026-05-26.md","cycle_l_block_l2_visibility_fallback_recon_2026-05-26.md","A","docs\audits\discovery\cycle_l_block_l2_visibility_fallback_recon_2026-05-26.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_l_test_ownership_compression_recon_2026-05-26.md","cycle_l_test_ownership_compression_recon_2026-05-26.md","A","docs\audits\discovery\cycle_l_test_ownership_compression_recon_2026-05-26.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_m_block_m3_source_attribution_projection_recon_2026-05-27.md","cycle_m_block_m3_source_attribution_projection_recon_2026-05-27.md","A","docs\audits\discovery\cycle_m_block_m3_source_attribution_projection_recon_2026-05-27.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_m_block_m5_strict_social_boundary_recon_2026-05-27.md","cycle_m_block_m5_strict_social_boundary_recon_2026-05-27.md","A","docs\audits\discovery\cycle_m_block_m5_strict_social_boundary_recon_2026-05-27.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_m_maintenance_drag_reduction_recon_2026-05-27.md","cycle_m_maintenance_drag_reduction_recon_2026-05-27.md","A","docs\audits\discovery\cycle_m_maintenance_drag_reduction_recon_2026-05-27.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_n_long_session_stability_recon_2026-05-27.md","cycle_n_long_session_stability_recon_2026-05-27.md","A","docs\audits\discovery\cycle_n_long_session_stability_recon_2026-05-27.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_o_final_emission_gate_contraction_recon_2026-05-28.md","cycle_o_final_emission_gate_contraction_recon_2026-05-28.md","A","docs\audits\discovery\cycle_o_final_emission_gate_contraction_recon_2026-05-28.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_p_fallback_family_collapse_recon_2026-05-28.md","cycle_p_fallback_family_collapse_recon_2026-05-28.md","A","docs\audits\discovery\cycle_p_fallback_family_collapse_recon_2026-05-28.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_r_block_r1a_fixture_dependency_map_2026-05-30.md","cycle_r_block_r1a_fixture_dependency_map_2026-05-30.md","A","docs\audits\discovery\cycle_r_block_r1a_fixture_dependency_map_2026-05-30.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\cycles\cycle_r_block_r4_inventory_registry_refresh_2026-05-30.md","cycle_r_block_r4_inventory_registry_refresh_2026-05-30.md","G","Leave in place; active test documentation references this path","Medium","Audit-cycle inventory, but tests/TEST_AUDIT.md treats its current path as an active reference and tests may not be modified in this cleanup."
"docs\audits\discovery\cycle_r_test_fanout_reduction_recon_2026-05-30.md","cycle_r_test_fanout_reduction_recon_2026-05-30.md","A","docs\audits\discovery\cycle_r_test_fanout_reduction_recon_2026-05-30.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_s_runtime_drift_compression_recon_2026-05-30.md","cycle_s_runtime_drift_compression_recon_2026-05-30.md","A","docs\audits\discovery\cycle_s_runtime_drift_compression_recon_2026-05-30.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_t_maintenance_locality_reduction_recon_2026-05-30.md","cycle_t_maintenance_locality_reduction_recon_2026-05-30.md","A","docs\audits\discovery\cycle_t_maintenance_locality_reduction_recon_2026-05-30.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\discovery\cycle_u_sustained_session_validation_recon_2026-05-30.md","cycle_u_sustained_session_validation_recon_2026-05-30.md","A","docs\audits\discovery\cycle_u_sustained_session_validation_recon_2026-05-30.md","High","Discovery/reconnaissance report already placed in canonical discovery folder."
"docs\audits\evidence\full_suite_results.txt","full_suite_results.txt","E","docs\audits\evidence\full_suite_results.txt","High","Audit evidence or test-output log already placed in canonical evidence folder."
"docs\audits\metrics\BR1_attribution_completeness_metric.md","BR1_attribution_completeness_metric.md","D","docs\audits\metrics\BR1_attribution_completeness_metric.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\metrics\BR2_attribution_regression_guard.md","BR2_attribution_regression_guard.md","D","docs\audits\metrics\BR2_attribution_regression_guard.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\metrics\BRL1_bug_fix_locality_metric.md","BRL1_bug_fix_locality_metric.md","D","docs\audits\metrics\BRL1_bug_fix_locality_metric.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\metrics\BS2_attribution_gap_map.md","BS2_attribution_gap_map.md","D","docs\audits\metrics\BS2_attribution_gap_map.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\metrics\BS3_canonical_attribution_contract.md","BS3_canonical_attribution_contract.md","D","docs\audits\metrics\BS3_canonical_attribution_contract.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\metrics\BS4_producer_stamp_audit.md","BS4_producer_stamp_audit.md","D","docs\audits\metrics\BS4_producer_stamp_audit.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\metrics\BS5_projection_convergence_audit.md","BS5_projection_convergence_audit.md","D","docs\audits\metrics\BS5_projection_convergence_audit.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\metrics\BZ2_recurrence_movement_classification.md","BZ2_recurrence_movement_classification.md","D","docs\audits\metrics\BZ2_recurrence_movement_classification.md","High","Metric, contract, recurrence, regression, or scorecard document already placed in canonical metrics folder."
"docs\audits\README.md","README.md","F","Leave in place","High","Audit documentation index or reorganization governance file."
"docs\audits\scaffolds\BZ1_protected_replay_trend_window_2_scaffold.md","BZ1_protected_replay_trend_window_2_scaffold.md","C","docs\audits\scaffolds\BZ1_protected_replay_trend_window_2_scaffold.md","High","Cycle scaffold or Codex instruction block already placed in canonical scaffolds folder."
"docs\audits\scaffolds\codex_bg_recon_blocks.txt","codex_bg_recon_blocks.txt","C","docs\audits\scaffolds\codex_bg_recon_blocks.txt","High","Cycle scaffold or Codex instruction block already placed in canonical scaffolds folder."
"docs\baselines\ca_corrective_locality_baseline.json","ca_corrective_locality_baseline.json","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\baselines\ca_corrective_locality_baseline.md","ca_corrective_locality_baseline.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\BRL2_bug_fix_locality_regression_guard.md","BRL2_bug_fix_locality_regression_guard.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\BS_semantic_replacement_attribution_discovery.md","BS_semantic_replacement_attribution_discovery.md","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\citr_post_objective_3_audit.md","citr_post_objective_3_audit.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\clause_level_referent_tracking.md","clause_level_referent_tracking.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\content_lint_pipeline.md","content_lint_pipeline.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\convergence_ci_inventory.md","convergence_ci_inventory.md","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\ctir_prompt_adapter_architecture.md","ctir_prompt_adapter_architecture.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\current_focus.md","current_focus.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\BK_fallback_touch_cascades.md","BK_fallback_touch_cascades.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\BO_maintenance_economics_report.md","BO_maintenance_economics_report.md","E","Leave in place pending review","Medium","Evidence/report naming, but current path may be generated or operationally consumed."
"docs\cycles\cycle_ap_fallback_authorship_resolution_inventory.json","cycle_ap_fallback_authorship_resolution_inventory.json","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\cycles\cycle_aq_inventory_consumers.json","cycle_aq_inventory_consumers.json","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\cycles\cycle_aq_inventory_duplication_map.json","cycle_aq_inventory_duplication_map.json","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\cycles\cycle_as_gate_consumer_inventory.json","cycle_as_gate_consumer_inventory.json","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\cycles\cycle_i_a_opening_owner_semantics_contract_2026-05-26.md","cycle_i_a_opening_owner_semantics_contract_2026-05-26.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\cycles\cycle_l_block_l1_opening_adapter_gate_boundary_2026-05-26.md","cycle_l_block_l1_opening_adapter_gate_boundary_2026-05-26.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_l_block_l3_visibility_helper_extraction_assessment_2026-05-26.md","cycle_l_block_l3_visibility_helper_extraction_assessment_2026-05-26.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_l_block_l4_visibility_helper_owner_suite_extraction_2026-05-26.md","cycle_l_block_l4_visibility_helper_owner_suite_extraction_2026-05-26.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_n_block_n1_canonical_20_turn_replay_2026-05-27.md","cycle_n_block_n1_canonical_20_turn_replay_2026-05-27.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_n_block_n3_continuity_drift_bridge_2026-05-27.md","cycle_n_block_n3_continuity_drift_bridge_2026-05-27.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_n_block_n4_fallback_escalation_guard_2026-05-27.md","cycle_n_block_n4_fallback_escalation_guard_2026-05-27.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_r_block_r1b_helper_extraction_2026-05-30.md","cycle_r_block_r1b_helper_extraction_2026-05-30.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_r_block_r2_passive_phrase_ban_thinning_2026-05-30.md","cycle_r_block_r2_passive_phrase_ban_thinning_2026-05-30.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\cycle_r_block_r3_final_route_downstream_narrowing_2026-05-30.md","cycle_r_block_r3_final_route_downstream_narrowing_2026-05-30.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\cycles\README.md","README.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\dialogue_social_convergence.md","dialogue_social_convergence.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\evaluator_convergence_inventory.md","evaluator_convergence_inventory.md","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\final_emission_boundary_audit.md","final_emission_boundary_audit.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\final_emission_debt_retirement.md","final_emission_debt_retirement.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\final_emission_gate_reduction_plan.md","final_emission_gate_reduction_plan.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\final_emission_ownership_convergence.md","final_emission_ownership_convergence.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\gate_cleanup_inventory.md","gate_cleanup_inventory.md","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\gate_convergence_closeout.md","gate_convergence_closeout.md","B","Leave in place pending review","Medium","Closeout-like naming, but current path may be an active authority or operational contract."
"docs\manual_gauntlet_aggregation.md","manual_gauntlet_aggregation.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\manual_gauntlet_report_format.md","manual_gauntlet_report_format.md","E","Leave in place pending review","Medium","Evidence/report naming, but current path may be generated or operationally consumed."
"docs\manual_gauntlet_results_template.md","manual_gauntlet_results_template.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\manual_gauntlets.md","manual_gauntlets.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\model_routing_architecture.md","model_routing_architecture.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\n1_scenario_spine_validation.md","n1_scenario_spine_validation.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\narrative_authenticity_anti_echo_rumor_realism.md","narrative_authenticity_anti_echo_rumor_realism.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\narrative_integrity_architecture.md","narrative_integrity_architecture.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\objective12_validation_contract.md","objective12_validation_contract.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\objective15_ui_mode_separation.md","objective15_ui_mode_separation.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\ownership_cleanup_delta.md","ownership_cleanup_delta.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\planner_convergence.md","planner_convergence.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\playability_validation.md","playability_validation.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\post_evaluator_next_target_scan.md","post_evaluator_next_target_scan.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\precommit_content_lint.md","precommit_content_lint.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\processes\corrective_change_review_process.md","corrective_change_review_process.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\processes\corrective_fix_watch_process.md","corrective_fix_watch_process.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\README.md","README.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\realization_cursor_handoff.md","realization_cursor_handoff.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\realization_layer_audit.md","realization_layer_audit.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\realization_provenance_audit.md","realization_provenance_audit.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\realization_seam_inventory.md","realization_seam_inventory.md","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\realization_triage_ledger.md","realization_triage_ledger.md","D","Leave in place pending review","Medium","Ledger naming, but may be active architecture/project authority rather than audit-cycle material."
"docs\reports\BR_bug_fix_locality_measurement.md","BR_bug_fix_locality_measurement.md","E","Leave in place pending review","Medium","Evidence/report naming, but current path may be generated or operationally consumed."
"docs\reports\openai_api_key_ci_import_fix_20260520.md","openai_api_key_ci_import_fix_20260520.md","E","Leave in place pending review","Medium","Evidence/report naming, but current path may be generated or operationally consumed."
"docs\reports\openai_api_key_ci_import_recon_20260520.md","openai_api_key_ci_import_recon_20260520.md","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
"docs\reports\openai_api_key_lazy_config_fix_20260520.md","openai_api_key_lazy_config_fix_20260520.md","E","Leave in place pending review","Medium","Evidence/report naming, but current path may be generated or operationally consumed."
"docs\response_policy_enforcement_split_plan.md","response_policy_enforcement_split_plan.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\retry_fallback_selector_contract.md","retry_fallback_selector_contract.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\runtime_persistence_envelope.md","runtime_persistence_envelope.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\scenario_spine_validation.md","scenario_spine_validation.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\schema_unification_pass.md","schema_unification_pass.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\state_authority_model.md","state_authority_model.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\system_overview.md","system_overview.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\testing.md","testing.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\testing\protected_replay_manifest.md","protected_replay_manifest.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\testing\replay_governance_approval_contract.md","replay_governance_approval_contract.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\testing\replay_governance_authority.md","replay_governance_authority.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\testing\replay_governance_contract.md","replay_governance_contract.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\testing\replay_governance_registry.md","replay_governance_registry.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\testing\replay_governance_traceability_contract.md","replay_governance_traceability_contract.md","D","Leave in place pending review","Medium","Metric/contract/manifest naming, but may be active runtime, testing, or governance authority."
"docs\transition_convergence.md","transition_convergence.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\validation_layer_audit.md","validation_layer_audit.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\validation_layer_separation.md","validation_layer_separation.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\validation_layer_separation_block_b_residue.md","validation_layer_separation_block_b_residue.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"docs\world_simulation_backbone.md","world_simulation_backbone.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"requirements.txt","requirements.txt","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"tests\README_TESTS.md","README_TESTS.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"tests\TEST_AUDIT.md","TEST_AUDIT.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"tests\TEST_CONSOLIDATION_PLAN.md","TEST_CONSOLIDATION_PLAN.md","F","Leave in place","High","Normal project documentation, dependency text, or test-facing documentation; not solely an audit-cycle artifact."
"tests\test_inventory_governance.json","test_inventory_governance.json","A","Leave in place pending review","Medium","Discovery-like naming, but current path may be an active authority or operational contract."
